Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),EGT 2 (deg C),Thermocouple 11 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT 1 TEMPERATURE (deg C),CHT 2 TEMPERATURE (deg C),ELEV POSITION (%),FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,GP Input 9,GP Input 10,OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
1171.06,2,12,2022-09-25 13:20:53,+55.37524,+10.16891,1347,88.4,263.2,-3.9,,,,,13:20:52,-2.3,-4.2,262.5,95.0,+1417,-0.1,-0.03,+0.9,18,-508,+12,97.0,29.89,+1365,289,9,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3695,3695,18.0,2.3,,2.3,5.4,,,14.9,13.7,,-0.5,189.5,140.7,,,,,,,,,,+714,,+686,,,+71.5,+64.1,+16,+5.4,+4.998,,,,,,+49.9,+70.4,,,,,
1172.06,2,12,2022-09-25 13:20:54,+55.37519,+10.16820,1338,88.2,263.2,-3.9,,,,,13:20:53,-1.9,-3.1,262.2,95.4,+1408,-0.1,-0.04,+1.1,21,-522,+12,97.4,29.89,+1354,289,9,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3694,3694,17.9,2.2,,2.2,5.5,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+714,,+686,,,+71.5,+64.2,+16,+5.5,+4.998,,,,,,+49.8,+70.3,,,,,
1173.06,2,12,2022-09-25 13:20:55,+55.37515,+10.16749,1330,88.1,263.2,-3.9,,,,,13:20:54,-2.3,-2.6,261.8,93.3,+1400,-0.2,-0.03,+0.8,18,-504,+12,95.2,29.89,+1344,289,9,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3674,3674,17.9,2.2,,2.2,5.4,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+713,,+685,,,+71.6,+64.1,+16,+5.4,+4.998,,,,,,+50.2,+70.2,,,,,
1174.06,2,12,2022-09-25 13:20:56,+55.37510,+10.16678,1321,87.8,263.3,-3.9,,,,,13:20:55,-2.0,-1.9,262.4,94.1,+1390,+0.1,-0.03,+1.0,19,-537,+12,96.0,29.89,+1331,289,9,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3684,3684,18.0,2.3,,2.3,5.4,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+712,,+685,,,+71.6,+64.0,+16,+5.4,+4.998,,,,,,+50.2,+70.1,,,,,
1175.06,2,12,2022-09-25 13:20:57,+55.37505,+10.16608,1311,87.7,263.3,-3.9,,,,,13:20:56,-2.5,-3.0,262.4,94.7,+1381,-0.1,-0.02,+0.9,19,-555,+12,96.7,29.89,+1324,289,9,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3686,3686,18.0,2.2,,2.2,5.4,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+712,,+684,,,+71.4,+63.9,+16,+5.4,+4.998,,,,,,+50.1,+70.0,,,,,
1176.06,2,12,2022-09-25 13:20:58,+55.37500,+10.16537,1301,87.6,263.2,-3.9,,,,,13:20:57,-3.1,-2.3,262.6,94.8,+1371,+0.2,-0.03,+1.0,19,-586,+12,96.7,29.89,+1318,289,9,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3689,3689,18.0,2.1,,2.1,5.4,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+712,,+684,,,+71.2,+63.8,+16,+5.4,+4.998,,,,,,+50.2,+69.8,,,,,
1177.06,2,12,2022-09-25 13:20:59,+55.37495,+10.16466,1289,87.7,263.1,-3.9,,,,,13:20:58,-3.1,-2.2,262.2,96.2,+1359,+0.1,-0.04,+0.9,22,-621,+12,98.2,29.89,+1304,289,10,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3702,3702,18.0,2.1,,2.1,5.5,,,14.9,13.7,,-0.4,189.5,140.7,,,,,,,,,,+712,,+684,,,+71.2,+63.8,+16,+5.5,+4.998,,,,,,+50.5,+69.7,,,,,
1178.06,2,12,2022-09-25 13:21:00,+55.37490,+10.16395,1278,87.7,263.3,-3.9,,,,,13:20:59,-3.1,-2.3,260.7,96.6,+1349,-0.3,-0.03,+1.0,19,-624,+12,98.5,29.89,+1292,288,10,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3713,3713,17.9,2.0,,2.0,5.4,,,14.9,13.7,,-0.3,189.5,140.7,,,,,,,,,,+711,,+682,,,+71.3,+63.8,+16,+5.4,+4.998,,,,,,+50.1,+69.6,,,,,
1179.06,2,12,2022-09-25 13:21:01,+55.37486,+10.16325,1270,87.4,263.4,-3.9,,,,,13:21:00,-2.9,-1.9,259.9,95.9,+1341,-0.2,-0.04,+0.9,22,-562,+12,97.8,29.89,+1282,286,10,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+70,3697,3697,17.9,2.1,,2.1,5.6,,,14.9,13.7,,-0.3,189.5,140.7,,,,,,,,,,+712,,+683,,,+71.0,+63.6,+16,+5.6,+4.998,,,,,,+50.2,+69.5,,,,,
1180.06,2,12,2022-09-25 13:21:02,+55.37481,+10.16255,1263,87.0,263.5,-3.9,,,,,13:21:01,-3.0,-0.6,259.8,97.1,+1333,+0.2,-0.04,+1.0,26,-511,+12,99.0,29.89,+1274,284,10,138,,,,,0,0,,,,,,,-38,,,-74,,,,,3,1,0,"7000",50,+69,3707,3707,17.9,2.2,,2.2,5.6,,,14.9,13.7,,-0.3,189.5,140.7,,,,,,,,,,+711,,+682,,,+70.4,+63.4,+16,+5.6,+4.998,,,,,,+49.9,+69.4,,,,,
1181.06,2,12,2022-09-25 13:21:03,+55.37477,+10.16184,1258,86.7,263.8,-3.9,,,,,13:21:02,-2.7,-2.4,259.7,94.1,+1325,+0.3,-0.03,+0.8,16,-511,+12,96.0,29.89,+1273,283,10,138,,,,,0,0,,,,,,,-40,,,-74,,,,,3,1,0,"7000",50,+69,3678,3678,18.0,2.2,,2.2,5.5,,,14.9,13.7,,-0.3,189.5,140.7,,,,,,,,,,+711,,+683,,,+70.0,+63.4,+16,+5.5,+4.998,,,,,,+50.0,+69.3,,,,,
1182.06,2,12,2022-09-25 13:21:04,+55.37473,+10.16115,1252,86.3,263.9,-3.9,,,,,13:21:03,-2.4,-3.0,259.7,93.3,+1319,+0.1,-0.03,+1.0,20,-438,+12,95.1,29.89,+1266,281,10,138,,,,,0,0,,,,,,,-40,,,-74,,,,,3,1,0,"7000",50,+69,3662,3662,18.1,2.3,,2.3,5.4,,,14.9,13.7,,-0.2,189.5,140.7,,,,,,,,,,+711,,+683,,,+69.9,+63.4,+16,+5.4,+4.998,,,,,,+50.2,+69.2,,,,,
1183.06,2,12,2022-09-25 13:21:05,+55.37468,+10.16045,1245,86.1,263.6,-3.9,,,,,13:21:04,-2.6,-2.9,259.8,92.3,+1310,+0.0,-0.02,+0.9,16,-464,+12,94.1,29.89,+1254,280,9,138,,,,,0,0,,,,,,,-40,,,-74,,,,,3,1,0,"7000",50,+69,3658,3658,18.1,2.2,,2.2,5.2,,,14.9,13.7,,-0.2,189.5,140.7,,,,,,,,,,+710,,+683,,,+69.8,+63.2,+16,+5.2,+4.998,,,,,,+49.7,+69.1,,,,,
1184.06,2,12,2022-09-25 13:21:06,+55.37464,+10.15976,1235,85.9,263.3,-3.9,,,,,13:21:05,-2.5,-2.5,260.3,92.6,+1303,+0.2,-0.04,+1.1,23,-440,+12,94.4,29.89,+1246,280,9,138,,,,,0,0,,,,,,,-40,,,-73,,,,,3,1,0,"7000",49,+69,3659,3659,18.1,2.3,,2.3,5.4,,,14.9,13.7,,-0.2,189.5,140.7,,,,,,,,,,+710,,+682,,,+69.6,+63.1,+16,+5.4,+4.998,,,,,,+49.3,+68.9,,,,,
1185.06,2,12,2022-09-25 13:21:07,+55.37459,+10.15906,1225,85.9,263.4,-3.9,,,,,13:21:06,-2.2,-1.5,259.3,92.9,+1294,-0.5,-0.03,+1.1,24,-480,+12,94.7,29.89,+1237,278,9,138,,,,,0,0,,,,,,,-40,,,-73,,,,,3,1,0,"7000",50,+69,3653,3653,18.1,2.2,,2.2,5.5,,,14.9,13.7,,-0.2,189.5,140.7,,,,,,,,,,+709,,+682,,,+69.4,+63.1,+16,+5.5,+4.998,,,,,,+50.2,+68.8,,,,,
1186.06,2,12,2022-09-25 13:21:08,+55.37455,+10.15837,1217,85.8,263.1,-3.9,,,,,13:21:07,-2.2,-5.3,258.4,93.2,+1284,-1.0,-0.00,+1.1,22,-541,+12,95.0,29.89,+1228,276,9,138,,,,,0,0,,,,,,,-40,,,-74,,,,,3,1,0,"7000",50,+69,3667,3667,18.0,2.0,,2.0,5.4,,,14.9,13.7,,-0.2,189.5,140.7,,,,,,,,,,+708,,+681,,,+69.5,+63.1,+16,+5.4,+4.998,,,,,,+49.7,+68.7,,,,,
1187.06,2,12,2022-09-25 13:21:09,+55.37450,+10.15768,1209,85.6,262.2,-3.9,,,,,13:21:08,-3.0,-6.5,257.6,93.3,+1275,-0.8,-0.01,+1.0,19,-524,+12,95.1,29.89,+1223,275,9,138,,,,,0,0,,,,,,,-39,,,-74,,,,,3,1,0,"7000",50,+69,3668,3668,18.1,2.0,,2.0,5.3,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+708,,+681,,,+69.7,+63.0,+16,+5.3,+4.998,,,,,,+49.9,+68.6,,,,,
1188.06,2,12,2022-09-25 13:21:10,+55.37444,+10.15699,1200,85.5,261.0,-3.9,,,,,13:21:09,-3.3,-6.7,256.2,92.9,+1266,-1.2,+0.00,+0.9,19,-538,+12,94.6,29.89,+1212,273,9,138,,,,,0,0,,,,,,,-30,,,-72,,,,,3,1,0,"7000",50,+68,3657,3657,18.1,2.0,,2.0,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+707,,+680,,,+69.7,+62.8,+16,+5.4,+4.998,,,,,,+49.8,+68.5,,,,,
1189.06,2,12,2022-09-25 13:21:11,+55.37437,+10.15631,1191,85.6,259.8,-3.9,,,,,13:21:10,-2.3,-5.0,255.8,92.4,+1259,-0.8,+0.00,+1.0,23,-485,+12,94.1,29.89,+1203,272,9,138,,,,,0,0,,,,,,,-30,,,-71,,,,,3,1,0,"7000",50,+68,3653,3653,18.1,2.0,,2.0,5.5,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+707,,+680,,,+69.6,+62.8,+16,+5.5,+4.998,,,,,,+49.9,+68.4,,,,,
1190.06,2,12,2022-09-25 13:21:12,+55.37430,+10.15562,1181,85.4,259.0,-3.9,,,,,13:21:11,-1.7,-3.8,255.4,92.1,+1249,-0.5,-0.01,+1.0,23,-531,+12,93.8,29.89,+1191,271,9,138,,,,,0,0,,,,,,,-30,,,-72,,,,,3,1,0,"7000",50,+68,3653,3653,18.2,1.9,,1.9,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+707,,+680,,,+69.5,+62.9,+16,+5.4,+4.998,,,,,,+49.7,+68.3,,,,,
1191.06,2,12,2022-09-25 13:21:13,+55.37422,+10.15495,1171,85.1,258.4,-3.9,,,,,13:21:12,-1.5,-1.4,255.4,91.8,+1243,-0.1,-0.02,+1.0,27,-480,+12,93.5,29.89,+1184,271,9,138,,,,,0,0,,,,,,,-31,,,-72,,,,,3,1,0,"7000",50,+68,3645,3645,18.2,2.0,,2.0,5.5,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+707,,+680,,,+69.6,+62.9,+16,+5.5,+4.998,,,,,,+50.3,+68.1,,,,,
1192.06,2,12,2022-09-25 13:21:14,+55.37414,+10.15427,1163,84.9,258.3,-3.9,,,,,13:21:13,-1.4,-2.3,254.4,91.4,+1232,-0.6,-0.01,+0.9,20,-540,+12,93.1,29.89,+1181,270,9,138,,,,,0,0,,,,,,,-38,,,-73,,,,,3,1,0,"7000",50,+68,3644,3644,18.2,2.0,,2.0,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+707,,+680,,,+69.8,+62.8,+16,+5.4,+4.998,,,,,,+50.0,+68.0,,,,,
1193.06,2,12,2022-09-25 13:21:15,+55.37406,+10.15360,1155,84.6,257.9,-3.9,,,,,13:21:14,-1.7,-2.2,255.4,92.0,+1222,+0.0,-0.00,+1.0,22,-551,+12,93.7,29.89,+1169,270,9,138,,,,,0,0,,,,,,,-38,,,-72,,,,,3,1,0,"7000",50,+68,3651,3651,18.3,2.0,,2.0,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+707,,+679,,,+69.8,+62.7,+16,+5.4,+4.998,,,,,,+49.9,+68.0,,,,,
1194.06,2,12,2022-09-25 13:21:16,+55.37397,+10.15293,1147,84.4,257.6,-3.9,,,,,13:21:15,-1.7,-1.4,255.5,91.5,+1214,+0.4,-0.03,+1.1,24,-531,+12,93.2,29.89,+1158,270,9,138,,,,,0,0,,,,,,,-38,,,-72,,,,,3,1,0,"7000",50,+68,3648,3648,18.3,2.0,,2.0,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+708,,+680,,,+69.5,+62.7,+16,+5.4,+4.998,,,,,,+49.5,+67.9,,,,,
1195.06,2,12,2022-09-25 13:21:17,+55.37389,+10.15226,1138,84.1,257.6,-3.9,,,,,13:21:16,-1.5,-1.3,255.0,91.5,+1207,-0.1,-0.03,+1.0,23,-492,+12,93.1,29.89,+1149,270,9,138,,,,,0,0,,,,,,,-39,,,-72,,,,,3,1,0,"7000",50,+68,3658,3658,18.3,2.1,,2.1,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+708,,+679,,,+69.4,+62.7,+16,+5.4,+4.998,,,,,,+50.4,+67.7,,,,,
1196.06,2,12,2022-09-25 13:21:18,+55.37381,+10.15160,1130,83.9,257.7,-3.9,,,,,13:21:17,-1.9,-0.7,255.5,90.9,+1198,+0.1,-0.03,+1.0,19,-521,+12,92.5,29.89,+1148,270,9,138,,,,,0,0,,,,,,,-46,,,-73,,,,,3,1,0,"7000",50,+68,3657,3657,18.4,2.0,,2.0,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+708,,+679,,,+69.4,+62.7,+16,+5.4,+4.998,,,,,,+50.0,+67.6,,,,,
1197.06,2,12,2022-09-25 13:21:19,+55.37373,+10.15093,1120,83.7,257.8,-3.9,,,,,13:21:18,-1.8,-2.2,255.9,91.3,+1189,+0.1,-0.05,+1.0,24,-508,+12,92.9,29.89,+1139,270,9,138,,,,,0,0,,,,,,,-46,,,-71,,,,,3,1,0,"7000",51,+68,3650,3650,18.4,2.1,,2.1,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+708,,+678,,,+69.4,+62.6,+16,+5.4,+4.998,,,,,,+50.8,+67.5,,,,,
1198.06,2,12,2022-09-25 13:21:20,+55.37364,+10.15027,1111,83.6,257.6,-3.9,,,,,13:21:19,-1.5,-3.6,255.6,91.9,+1180,-0.3,-0.04,+0.9,25,-524,+12,93.5,29.89,+1128,270,9,138,,,,,0,0,,,,,,,-42,,,-70,,,,,3,1,0,"7000",51,+67,3659,3659,18.4,2.1,,2.1,5.4,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+708,,+679,,,+69.2,+62.5,+16,+5.4,+4.998,,,,,,+50.6,+67.4,,,,,
1199.06,2,12,2022-09-25 13:21:21,+55.37356,+10.14961,1103,83.5,257.5,-3.9,,,,,13:21:20,-1.4,-3.3,254.6,91.1,+1175,-0.4,-0.04,+1.3,25,-448,+12,92.7,29.89,+1122,270,9,138,,,,,0,0,,,,,,,-42,,,-72,,,,,3,1,0,"7000",50,+67,3638,3638,18.3,2.1,,2.1,5.5,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+709,,+679,,,+68.8,+62.4,+16,+5.5,+4.998,,,,,,+50.2,+67.3,,,,,
1200.06,2,12,2022-09-25 13:21:22,+55.37348,+10.14895,1096,83.1,257.1,-3.9,,,,,13:21:21,-1.5,-2.9,254.5,91.7,+1168,-0.3,-0.02,+1.2,27,-438,+12,93.3,29.89,+1113,269,9,138,,,,,0,0,,,,,,,-41,,,-72,,,,,3,0,0,"7000",50,+67,3648,3648,18.4,2.1,,2.1,5.5,,,14.9,13.7,,-0.1,189.5,140.7,,,,,,,,,,+709,,+679,,,+68.7,+62.5,+16,+5.5,+4.998,,,,,,+50.0,+67.3,,,,,
1201.06,2,12,2022-09-25 13:21:23,+55.37339,+10.14829,1089,82.9,256.9,-3.9,,,,,13:21:22,-1.6,-1.9,254.9,91.3,+1162,+0.2,-0.04,+1.3,31,-394,+12,92.9,29.89,+1111,269,9,138,,,,,0,0,,,,,,,-40,,,-72,,,,,3,1,0,"7000",50,+67,3644,3644,18.4,2.1,,2.1,5.5,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+709,,+679,,,+68.9,+62.5,+16,+5.5,+4.998,,,,,,+50.5,+67.2,,,,,
1202.06,2,12,2022-09-25 13:21:24,+55.37330,+10.14764,1084,82.7,256.9,-3.9,,,,,13:21:23,-1.6,-2.2,254.6,91.5,+1152,-0.1,-0.03,+1.0,22,-466,+12,93.1,29.89,+1105,269,9,138,,,,,0,0,,,,,,,-37,,,-72,,,,,3,1,0,"7000",50,+67,3653,3653,18.4,2.2,,2.2,5.4,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+709,,+679,,,+68.9,+62.4,+16,+5.4,+4.998,,,,,,+50.5,+67.1,,,,,
1203.06,2,12,2022-09-25 13:21:25,+55.37321,+10.14699,1077,82.2,256.9,-3.9,,,,,13:21:24,-1.5,-0.8,254.8,90.8,+1144,+0.0,-0.03,+1.0,25,-477,+12,92.4,29.89,+1095,269,9,138,,,,,0,0,,,,,,,-37,,,-72,,,,,3,1,0,"7000",50,+67,3642,3642,18.4,2.2,,2.2,5.4,,,14.9,13.7,,-0.0,189.5,140.8,,,,,,,,,,+709,,+681,,,+68.7,+62.4,+16,+5.4,+4.998,,,,,,+50.5,+67.0,,,,,
1204.06,2,12,2022-09-25 13:21:26,+55.37313,+10.14634,1068,82.1,257.1,-3.9,,,,,13:21:25,-1.0,-0.5,255.1,90.7,+1138,+0.0,-0.02,+1.1,25,-425,+12,92.2,29.89,+1088,269,10,138,,,,,0,0,,,,,,,-37,,,-70,,,,,3,1,0,"7000",50,+67,3641,3641,18.4,2.3,,2.3,5.4,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+680,,,+68.6,+62.4,+16,+5.4,+4.998,,,,,,+50.2,+66.9,,,,,
1205.06,2,12,2022-09-25 13:21:27,+55.37305,+10.14569,1062,81.8,257.4,-3.9,,,,,13:21:26,-0.8,-0.1,255.5,91.0,+1134,+0.4,-0.04,+1.3,31,-354,+12,92.6,29.89,+1082,269,10,138,,,,,0,0,,,,,,,-38,,,-70,,,,,3,1,0,"7000",50,+67,3633,3633,18.4,2.2,,2.2,5.6,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+680,,,+68.7,+62.4,+16,+5.6,+4.998,,,,,,+50.4,+66.8,,,,,
1206.06,2,12,2022-09-25 13:21:28,+55.37297,+10.14504,1059,81.3,257.8,-3.9,,,,,13:21:27,-0.8,-0.9,255.4,89.0,+1129,-0.0,-0.02,+0.8,23,-348,+12,90.5,29.89,+1075,269,10,138,,,,,0,0,,,,,,,-38,,,-73,,,,,3,1,0,"7000",50,+67,3614,3614,18.4,2.0,,2.0,5.3,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+680,,,+68.8,+62.3,+16,+5.3,+4.998,,,,,,+50.4,+66.8,,,,,
1207.06,2,12,2022-09-25 13:21:29,+55.37289,+10.14440,1055,80.9,258.1,-3.9,,,,,13:21:28,-0.6,-0.2,256.9,88.4,+1121,+0.4,-0.03,+1.0,24,-369,+12,89.9,29.89,+1069,270,10,138,,,,,0,0,,,,,,,-38,,,-73,,,,,3,1,0,"7000",51,+67,3621,3621,18.6,2.0,,2.0,5.1,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+680,,,+68.6,+62.3,+16,+5.1,+4.998,,,,,,+50.8,+66.7,,,,,
1208.06,2,12,2022-09-25 13:21:30,+55.37281,+10.14376,1046,80.8,258.5,-3.9,,,,,13:21:29,-0.7,-0.1,257.7,89.3,+1117,+0.2,-0.03,+1.0,25,-329,+12,90.8,29.89,+1069,271,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",50,+67,3621,3621,18.5,2.2,,2.2,5.4,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+679,,,+68.4,+62.4,+16,+5.4,+4.998,,,,,,+50.1,+66.6,,,,,
1209.06,2,12,2022-09-25 13:21:31,+55.37274,+10.14311,1037,80.7,258.8,-3.9,,,,,13:21:30,-0.5,-0.9,258.2,89.3,+1111,+0.1,-0.03,+1.3,30,-325,+12,90.8,29.89,+1065,272,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",50,+67,3615,3615,18.5,2.1,,2.1,5.5,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+678,,,+68.4,+62.4,+16,+5.5,+4.998,,,,,,+50.4,+66.5,,,,,
1210.06,2,12,2022-09-25 13:21:32,+55.37267,+10.14247,1030,80.6,258.9,-3.9,,,,,13:21:31,-0.9,-1.5,258.6,88.6,+1104,+0.4,-0.02,+0.9,27,-376,+12,90.1,29.89,+1056,273,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",50,+66,3629,3629,18.5,1.9,,1.9,5.4,,,14.9,13.7,,-0.1,189.5,140.8,,,,,,,,,,+708,,+678,,,+68.6,+62.4,+16,+5.4,+4.998,,,,,,+50.5,+66.5,,,,,
1211.06,2,12,2022-09-25 13:21:33,+55.37259,+10.14183,1023,80.6,259.3,-3.9,,,,,13:21:32,-0.6,-0.6,258.1,89.6,+1098,-0.1,-0.04,+1.0,28,-373,+12,91.1,29.89,+1049,273,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",50,+66,3706,3706,19.0,1.9,,1.9,5.4,,,14.9,13.7,,-0.0,189.5,140.8,,,,,,,,,,+710,,+679,,,+68.7,+62.3,+16,+5.4,+4.998,,,,,,+50.5,+66.4,,,,,
1212.06,2,12,2022-09-25 13:21:34,+55.37252,+10.14119,1017,80.5,259.7,-3.9,,,,,13:21:33,-0.9,-0.8,257.8,90.5,+1090,-0.3,-0.02,+1.1,25,-402,+12,92.0,29.89,+1039,273,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",51,+66,3815,3815,20.0,2.0,,2.0,5.3,,,14.9,13.7,,-0.0,189.5,140.8,,,,,,,,,,+713,,+682,,,+68.5,+62.2,+16,+5.3,+4.998,,,,,,+50.6,+66.3,,,,,
1213.06,2,12,2022-09-25 13:21:35,+55.37246,+10.14054,1011,80.4,260.1,-3.9,,,,,13:21:34,-1.5,+0.1,257.6,90.3,+1084,+0.2,-0.03,+1.2,24,-385,+12,91.8,29.89,+1033,272,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",51,+66,3863,3863,20.5,2.1,,2.1,5.3,,,14.9,13.7,,+0.0,189.5,140.8,,,,,,,,,,+717,,+686,,,+68.3,+62.2,+16,+5.3,+4.998,,,,,,+51.2,+66.2,,,,,
1214.06,2,12,2022-09-25 13:21:36,+55.37240,+10.13990,1005,80.4,260.3,-3.9,,,,,13:21:35,-1.5,+0.2,258.3,89.4,+1078,+0.7,-0.01,+0.8,24,-388,+12,90.8,29.89,+1028,272,10,138,,,,,0,0,,,,,,,-38,,,-71,,,,,3,1,0,"7000",51,+66,3876,3876,20.8,2.3,,2.3,5.3,,,14.9,13.8,,+0.4,189.5,140.8,,,,,,,,,,+720,,+688,,,+68.3,+62.3,+16,+5.3,+4.998,,,,,,+50.8,+66.2,,,,,
1215.06,2,12,2022-09-25 13:21:37,+55.37234,+10.13926,999,80.6,261.1,-3.9,,,,,13:21:36,-0.8,+4.3,258.9,88.9,+1072,+0.9,-0.00,+0.9,26,-372,+12,90.3,29.89,+1028,272,10,138,,,,,0,0,,,,,,,-45,,,-71,,,,,3,1,0,"7000",51,+66,3863,3863,20.9,2.3,,2.3,5.3,,,14.9,13.7,,+0.4,189.5,140.8,,,,,,,,,,+721,,+689,,,+68.3,+62.2,+16,+5.3,+4.998,,,,,,+50.9,+66.1,,,,,
1216.06,2,12,2022-09-25 13:21:38,+55.37228,+10.13861,993,80.9,261.6,-3.9,,,,,13:21:37,-1.2,-0.1,259.9,89.4,+1067,+0.8,-0.03,+1.2,25,-351,+12,90.9,29.89,+1022,273,10,138,,,,,0,0,,,,,,,-46,,,-72,,,,,3,0,0,"7000",51,+66,3870,3870,21.1,2.5,,2.5,5.4,,,14.9,13.7,,+0.3,189.5,140.8,,,,,,,,,,+722,,+690,,,+68.2,+62.2,+16,+5.4,+4.998,,,,,,+50.9,+66.0,,,,,
1217.06,2,12,2022-09-25 13:21:39,+55.37223,+10.13796,987,81.0,262.1,-3.9,,,,,13:21:38,-1.3,-1.4,259.1,91.9,+1061,-0.1,-0.03,+1.1,25,-330,+12,93.4,29.89,+1015,272,10,138,,,,,0,0,,,,,,,-38,,,-72,,,,,3,1,0,"7000",51,+66,3895,3895,21.1,2.7,,2.7,5.4,,,14.9,13.7,,+0.3,189.5,140.8,,,,,,,,,,+723,,+691,,,+68.2,+62.3,+16,+5.4,+4.998,,,,,,+51.1,+66.0,,,,,
